Date,Store ID,Product ID,Quantity sold
10/06/2025,S002,P044,4
10/06/2025,S002,P013,2
10/06/2025,S002,P014,15
10/06/2025,S003,P014,14
10/06/2025,S003,P044,17
10/06/2025,S003,P006,15
10/06/2025,S003,P048,19
10/06/2025,S003,P030,10
10/06/2025,S003,P039,6
10/06/2025,S003,P021,3
10/06/2025,S003,P011,9
10/06/2025,S003,P007,18
10/06/2025,S003,P047,15
10/06/2025,S003,P004,6
10/06/2025,S004,P033,6
10/06/2025,S004,P041,17
10/06/2025,S004,P020,10
10/06/2025,S004,P042,5
10/06/2025,S004,P021,12
10/06/2025,S004,P019,19
10/06/2025,S004,P008,17
10/06/2025,S004,P001,4
10/06/2025,S004,P044,2
10/06/2025,S004,P017,4
10/06/2025,S004,P038,8
10/06/2025,S004,P047,11
10/06/2025,S005,P019,14
10/06/2025,S005,P018,5
10/06/2025,S005,P006,3
10/06/2025,S005,P013,16
10/06/2025,S005,P001,15
10/06/2025,S005,P041,11
10/06/2025,S005,P027,1
10/06/2025,S005,P039,12
10/06/2025,S005,P036,12
10/06/2025,S005,P005,15
10/06/2025,S005,P020,19
10/06/2025,S005,P043,14
10/06/2025,S005,P032,4
10/06/2025,S005,P008,16
10/06/2025,S005,P003,9
10/06/2025,S006,P042,14
10/06/2025,S006,P007,2
10/06/2025,S006,P002,11
10/06/2025,S006,P040,4
10/06/2025,S006,P025,10
10/06/2025,S006,P030,2
10/06/2025,S006,P035,2
10/06/2025,S006,P028,13
10/06/2025,S006,P019,16
10/06/2025,S007,P025,20
10/06/2025,S007,P043,13
10/06/2025,S007,P034,7
10/06/2025,S007,P012,19
10/06/2025,S007,P050,2
10/06/2025,S007,P031,9
10/06/2025,S007,P027,17
10/06/2025,S007,P013,8
10/06/2025,S007,P002,1
10/06/2025,S007,P044,3
10/06/2025,S007,P010,15
10/06/2025,S007,P008,2
10/06/2025,S008,P041,8
10/06/2025,S008,P044,17
10/06/2025,S008,P028,3
10/06/2025,S008,P019,12
10/06/2025,S008,P036,8
10/06/2025,S008,P008,4
10/06/2025,S008,P020,13
10/06/2025,S008,P035,15
10/06/2025,S008,P022,9
10/06/2025,S008,P033,1
10/06/2025,S008,P030,17
10/06/2025,S009,P025,10
10/06/2025,S009,P045,9
10/06/2025,S009,P014,4
10/06/2025,S009,P022,8
10/06/2025,S009,P008,6
10/06/2025,S009,P021,14
10/06/2025,S009,P033,15
10/06/2025,S009,P024,14
10/06/2025,S009,P031,16
10/06/2025,S009,P037,20
10/06/2025,S009,P050,13
10/06/2025,S009,P028,3
10/06/2025,S009,P006,6
10/06/2025,S009,P048,17
10/06/2025,S010,P001,13
10/06/2025,S010,P019,2
10/06/2025,S010,P021,17
10/06/2025,S010,P024,5
10/06/2025,S010,P032,20
10/06/2025,S010,P029,19
10/06/2025,S010,P043,15
10/06/2025,S010,P017,13
10/06/2025,S010,P049,6
10/06/2025,S010,P025,10
10/06/2025,S010,P015,13
10/06/2025,S010,P004,7
10/06/2025,S010,P018,7
10/06/2025,S010,P007,11
11/06/2025,S001,P022,17
11/06/2025,S001,P034,3
11/06/2025,S001,P009,17
11/06/2025,S001,P001,14
11/06/2025,S001,P026,6
11/06/2025,S001,P032,4
11/06/2025,S001,P011,3
11/06/2025,S001,P020,9
11/06/2025,S001,P028,17
11/06/2025,S001,P047,14
11/06/2025,S002,P030,6
11/06/2025,S002,P005,7
11/06/2025,S002,P033,2
11/06/2025,S002,P027,20
11/06/2025,S002,P019,8
11/06/2025,S002,P006,19
11/06/2025,S002,P004,15
11/06/2025,S002,P025,17
11/06/2025,S002,P044,20
11/06/2025,S002,P002,16
11/06/2025,S002,P026,4
11/06/2025,S002,P038,15
11/06/2025,S002,P050,4
11/06/2025,S003,P001,6
11/06/2025,S003,P013,8
11/06/2025,S003,P036,14
11/06/2025,S003,P041,15
11/06/2025,S003,P026,12
11/06/2025,S003,P033,5
11/06/2025,S003,P050,14
11/06/2025,S003,P006,15
11/06/2025,S003,P018,6
11/06/2025,S003,P049,9
11/06/2025,S004,P014,15
11/06/2025,S004,P043,4
11/06/2025,S004,P040,2
11/06/2025,S004,P020,2
11/06/2025,S004,P008,15
11/06/2025,S004,P027,1
11/06/2025,S004,P026,13
11/06/2025,S004,P005,7
11/06/2025,S004,P035,18
11/06/2025,S005,P006,1
11/06/2025,S005,P024,18
11/06/2025,S005,P033,3
11/06/2025,S005,P023,18
11/06/2025,S005,P002,20
11/06/2025,S005,P030,14
11/06/2025,S005,P042,4
11/06/2025,S005,P041,10
11/06/2025,S005,P038,8
11/06/2025,S005,P001,20
11/06/2025,S006,P046,14
11/06/2025,S006,P019,10
11/06/2025,S006,P028,19
11/06/2025,S006,P021,2
11/06/2025,S006,P037,3
11/06/2025,S006,P009,1
11/06/2025,S007,P036,3
11/06/2025,S007,P004,2
11/06/2025,S007,P017,7
11/06/2025,S007,P005,1
11/06/2025,S007,P048,14
11/06/2025,S007,P019,13
11/06/2025,S007,P026,15
11/06/2025,S008,P015,8
11/06/2025,S008,P029,19
11/06/2025,S008,P043,2
11/06/2025,S008,P010,9
11/06/2025,S008,P002,16
11/06/2025,S008,P047,4
11/06/2025,S008,P024,1
11/06/2025,S008,P046,5
11/06/2025,S008,P041,11
11/06/2025,S008,P027,16
11/06/2025,S008,P006,1
11/06/2025,S009,P036,3
11/06/2025,S009,P020,6
11/06/2025,S009,P021,17
11/06/2025,S009,P001,5
11/06/2025,S009,P018,1
11/06/2025,S009,P015,17
11/06/2025,S009,P022,5
11/06/2025,S009,P024,10
11/06/2025,S009,P005,14
11/06/2025,S009,P039,11
11/06/2025,S009,P041,8
11/06/2025,S009,P004,6
11/06/2025,S009,P047,20
11/06/2025,S010,P002,19
11/06/2025,S010,P035,5
11/06/2025,S010,P008,1
11/06/2025,S010,P037,19
11/06/2025,S010,P020,3
11/06/2025,S010,P019,3
11/06/2025,S010,P009,10
11/06/2025,S010,P025,4
11/06/2025,S010,P006,10
11/06/2025,S010,P030,8
11/06/2025,S010,P023,10
11/06/2025,S010,P012,14
11/06/2025,S010,P046,3
12/06/2025,S001,P030,16
12/06/2025,S001,P043,20
12/06/2025,S001,P019,2
12/06/2025,S001,P038,6
12/06/2025,S001,P008,13
12/06/2025,S001,P003,1
12/06/2025,S001,P037,16
12/06/2025,S001,P034,7
12/06/2025,S001,P040,6
12/06/2025,S001,P011,5
12/06/2025,S002,P039,9
12/06/2025,S002,P022,20
12/06/2025,S002,P008,5
12/06/2025,S002,P014,15
12/06/2025,S002,P021,6
12/06/2025,S002,P015,12
12/06/2025,S002,P047,7
12/06/2025,S002,P041,1
12/06/2025,S002,P023,11
12/06/2025,S002,P043,8
12/06/2025,S002,P007,15
12/06/2025,S002,P037,7
12/06/2025,S002,P040,8
12/06/2025,S002,P018,20
12/06/2025,S002,P006,19
12/06/2025,S003,P040,20
12/06/2025,S003,P024,9
12/06/2025,S003,P002,13
12/06/2025,S003,P037,6
12/06/2025,S003,P039,17
12/06/2025,S003,P006,10
12/06/2025,S003,P025,13
12/06/2025,S003,P046,3
12/06/2025,S003,P019,13
12/06/2025,S003,P016,6
12/06/2025,S003,P033,7
12/06/2025,S003,P013,20
12/06/2025,S004,P033,14
12/06/2025,S004,P044,14
12/06/2025,S004,P037,18
12/06/2025,S004,P036,19
12/06/2025,S004,P032,18
12/06/2025,S004,P038,15
12/06/2025,S004,P018,18
12/06/2025,S004,P008,1
12/06/2025,S004,P003,1
12/06/2025,S004,P012,11
12/06/2025,S004,P010,6
12/06/2025,S004,P034,16
12/06/2025,S004,P020,12
12/06/2025,S004,P029,18
12/06/2025,S005,P046,18
12/06/2025,S005,P019,19
12/06/2025,S005,P031,20
12/06/2025,S005,P008,13
12/06/2025,S005,P041,11
12/06/2025,S005,P012,17
12/06/2025,S005,P045,16
12/06/2025,S005,P016,17
12/06/2025,S005,P021,7
12/06/2025,S005,P017,19
12/06/2025,S006,P020,19
12/06/2025,S006,P027,20
12/06/2025,S006,P046,18
12/06/2025,S006,P032,11
12/06/2025,S006,P002,8
12/06/2025,S006,P028,9
12/06/2025,S006,P037,17
12/06/2025,S006,P014,15
12/06/2025,S006,P005,19
12/06/2025,S006,P009,17
12/06/2025,S006,P050,2
12/06/2025,S006,P003,1
12/06/2025,S006,P018,11
12/06/2025,S006,P004,14
12/06/2025,S006,P001,12
12/06/2025,S007,P013,10
12/06/2025,S007,P050,7
12/06/2025,S007,P019,11
12/06/2025,S007,P016,17
12/06/2025,S007,P022,11
12/06/2025,S007,P001,8
12/06/2025,S007,P018,7
12/06/2025,S007,P028,5
12/06/2025,S007,P006,12
12/06/2025,S007,P031,9
12/06/2025,S007,P011,12
12/06/2025,S007,P002,14
12/06/2025,S007,P003,19
12/06/2025,S008,P044,10
12/06/2025,S008,P049,6
12/06/2025,S008,P011,14
12/06/2025,S008,P007,3
12/06/2025,S008,P016,15
12/06/2025,S008,P045,2
12/06/2025,S008,P025,1
12/06/2025,S008,P050,10
12/06/2025,S008,P003,1
12/06/2025,S008,P047,20
12/06/2025,S008,P001,4
12/06/2025,S008,P038,20
12/06/2025,S008,P010,9
12/06/2025,S008,P002,19
12/06/2025,S009,P003,1
12/06/2025,S009,P004,10
12/06/2025,S009,P041,20
12/06/2025,S009,P036,19
12/06/2025,S009,P009,6
12/06/2025,S009,P028,2
12/06/2025,S009,P012,2
12/06/2025,S009,P030,2
12/06/2025,S010,P043,8
12/06/2025,S010,P045,9
12/06/2025,S010,P018,4
12/06/2025,S010,P008,14
12/06/2025,S010,P041,6
12/06/2025,S010,P023,12
12/06/2025,S010,P014,1
12/06/2025,S010,P028,3
12/06/2025,S010,P012,10
12/06/2025,S010,P003,8
12/06/2025,S010,P031,7
12/06/2025,S010,P034,2
12/06/2025,S010,P042,6
13/06/2025,S001,P041,15
13/06/2025,S001,P025,10
13/06/2025,S001,P035,8
13/06/2025,S001,P029,5
13/06/2025,S001,P027,2
13/06/2025,S002,P028,17
13/06/2025,S002,P027,15
13/06/2025,S002,P043,16
13/06/2025,S002,P011,5
13/06/2025,S002,P020,6
13/06/2025,S002,P004,10
13/06/2025,S002,P038,15
13/06/2025,S002,P044,8
13/06/2025,S002,P023,1
13/06/2025,S002,P049,14
13/06/2025,S002,P032,8
13/06/2025,S003,P033,3
13/06/2025,S003,P001,14
13/06/2025,S003,P023,17
13/06/2025,S003,P013,16
13/06/2025,S003,P004,20
13/06/2025,S003,P047,11
13/06/2025,S003,P050,2
13/06/2025,S003,P044,20
13/06/2025,S003,P038,4
13/06/2025,S003,P015,11
13/06/2025,S003,P041,15
13/06/2025,S004,P044,6
13/06/2025,S004,P034,16
13/06/2025,S004,P023,19
13/06/2025,S004,P027,3
13/06/2025,S004,P004,20
13/06/2025,S005,P022,2
13/06/2025,S005,P044,2
13/06/2025,S005,P009,4
13/06/2025,S005,P011,8
13/06/2025,S005,P046,11
13/06/2025,S005,P016,18
13/06/2025,S005,P028,3
13/06/2025,S005,P020,5
13/06/2025,S006,P041,15
13/06/2025,S006,P006,10
13/06/2025,S006,P007,5
13/06/2025,S006,P008,11
13/06/2025,S006,P028,13
13/06/2025,S006,P024,4
13/06/2025,S006,P020,13
13/06/2025,S006,P022,10
13/06/2025,S006,P002,2
13/06/2025,S006,P001,5
13/06/2025,S006,P048,15
13/06/2025,S006,P003,19
13/06/2025,S006,P013,20
13/06/2025,S006,P014,13
13/06/2025,S007,P014,3
13/06/2025,S007,P045,17
13/06/2025,S007,P011,12
13/06/2025,S007,P012,16
13/06/2025,S007,P008,14
13/06/2025,S007,P022,7
13/06/2025,S007,P004,14
13/06/2025,S007,P050,6
13/06/2025,S008,P032,12
13/06/2025,S008,P036,4
13/06/2025,S008,P025,6
13/06/2025,S008,P001,2
13/06/2025,S008,P023,20
13/06/2025,S008,P040,16
13/06/2025,S008,P031,9
13/06/2025,S008,P049,4
13/06/2025,S008,P050,14
13/06/2025,S008,P029,1
13/06/2025,S008,P020,16
13/06/2025,S009,P040,5
13/06/2025,S009,P044,18
13/06/2025,S009,P025,16
13/06/2025,S009,P021,18
13/06/2025,S009,P014,15
13/06/2025,S009,P038,3
13/06/2025,S009,P047,9
13/06/2025,S010,P004,1
13/06/2025,S010,P015,14
13/06/2025,S010,P033,10
13/06/2025,S010,P032,8
13/06/2025,S010,P037,14
13/06/2025,S010,P026,19
13/06/2025,S010,P001,8
13/06/2025,S010,P003,1
14/06/2025,S001,P003,13
14/06/2025,S001,P007,12
14/06/2025,S001,P034,12
14/06/2025,S001,P025,13
14/06/2025,S001,P015,8
14/06/2025,S002,P029,15
14/06/2025,S002,P024,7
14/06/2025,S002,P018,19
14/06/2025,S002,P042,7
14/06/2025,S002,P034,8
14/06/2025,S002,P011,5
14/06/2025,S002,P033,3
14/06/2025,S002,P044,5
14/06/2025,S002,P038,12
14/06/2025,S002,P012,11
14/06/2025,S002,P009,9
14/06/2025,S002,P031,15
14/06/2025,S002,P049,15
14/06/2025,S002,P025,20
14/06/2025,S003,P042,16
14/06/2025,S003,P029,19
14/06/2025,S003,P039,18
14/06/2025,S003,P010,3
14/06/2025,S003,P027,20
14/06/2025,S003,P003,18
14/06/2025,S003,P037,17
14/06/2025,S003,P013,6
14/06/2025,S003,P012,14
14/06/2025,S003,P019,4
14/06/2025,S003,P024,19
14/06/2025,S003,P001,16
14/06/2025,S004,P012,7
14/06/2025,S004,P014,2
14/06/2025,S004,P019,16
14/06/2025,S004,P048,6
14/06/2025,S004,P047,3
14/06/2025,S004,P028,11
14/06/2025,S004,P003,18
14/06/2025,S004,P015,15
14/06/2025,S004,P027,11
14/06/2025,S004,P005,12
14/06/2025,S004,P025,19
14/06/2025,S005,P036,13
14/06/2025,S005,P029,18
14/06/2025,S005,P006,16
14/06/2025,S005,P017,15
14/06/2025,S005,P003,18
14/06/2025,S006,P004,4
14/06/2025,S006,P031,8
14/06/2025,S006,P038,14
14/06/2025,S006,P044,9
14/06/2025,S006,P048,5
14/06/2025,S007,P019,18
14/06/2025,S007,P032,13
14/06/2025,S007,P024,7
14/06/2025,S007,P010,5
14/06/2025,S007,P036,19
14/06/2025,S007,P008,13
14/06/2025,S007,P001,8
14/06/2025,S007,P009,18
14/06/2025,S007,P050,16
14/06/2025,S007,P048,1
14/06/2025,S007,P014,1
14/06/2025,S007,P040,7
14/06/2025,S007,P033,15
14/06/2025,S008,P025,16
14/06/2025,S008,P023,7
14/06/2025,S008,P024,18
14/06/2025,S008,P017,3
14/06/2025,S008,P004,5
14/06/2025,S008,P028,3
14/06/2025,S008,P035,11
14/06/2025,S008,P030,12
14/06/2025,S008,P042,12
14/06/2025,S008,P038,1
14/06/2025,S008,P036,13
14/06/2025,S009,P008,14
14/06/2025,S009,P045,8
14/06/2025,S009,P032,11
14/06/2025,S009,P016,15
14/06/2025,S009,P031,18
14/06/2025,S009,P014,20
14/06/2025,S009,P039,14
14/06/2025,S009,P048,20
14/06/2025,S009,P023,1
14/06/2025,S009,P003,14
14/06/2025,S010,P044,11
14/06/2025,S010,P003,1
14/06/2025,S010,P041,10
14/06/2025,S010,P018,4
14/06/2025,S010,P001,17
14/06/2025,S010,P008,3
14/06/2025,S010,P031,12
14/06/2025,S010,P023,16
14/06/2025,S010,P021,3
15/06/2025,S001,P021,9
15/06/2025,S001,P011,2
15/06/2025,S001,P037,16
15/06/2025,S001,P034,3
15/06/2025,S001,P009,10
15/06/2025,S002,P023,20
15/06/2025,S002,P025,14
15/06/2025,S002,P033,8
15/06/2025,S002,P009,18
15/06/2025,S002,P020,11
15/06/2025,S002,P015,4
15/06/2025,S002,P034,5
15/06/2025,S002,P026,7
15/06/2025,S003,P013,11
15/06/2025,S003,P040,3
15/06/2025,S003,P050,15
15/06/2025,S003,P031,1
15/06/2025,S003,P002,6
15/06/2025,S003,P041,7
15/06/2025,S003,P035,18
15/06/2025,S003,P032,19
15/06/2025,S003,P049,9
15/06/2025,S003,P004,19
15/06/2025,S003,P038,10
15/06/2025,S003,P014,4
15/06/2025,S003,P029,2
15/06/2025,S004,P004,5
15/06/2025,S004,P036,15
15/06/2025,S004,P037,8
15/06/2025,S004,P047,6
15/06/2025,S004,P049,16
15/06/2025,S005,P030,6
15/06/2025,S005,P042,5
15/06/2025,S005,P020,14
15/06/2025,S005,P050,4
15/06/2025,S005,P049,2
15/06/2025,S005,P037,10
15/06/2025,S005,P016,17
15/06/2025,S005,P036,12
15/06/2025,S005,P006,14
15/06/2025,S006,P032,3
15/06/2025,S006,P021,11
15/06/2025,S006,P049,12
15/06/2025,S006,P048,15
15/06/2025,S006,P006,16
15/06/2025,S006,P041,11
15/06/2025,S006,P011,18
15/06/2025,S006,P010,3
15/06/2025,S006,P033,6
15/06/2025,S006,P023,13
15/06/2025,S006,P039,5
15/06/2025,S006,P042,15
15/06/2025,S006,P003,16
15/06/2025,S007,P045,8
15/06/2025,S007,P006,8
15/06/2025,S007,P023,17
15/06/2025,S007,P041,12
15/06/2025,S007,P046,19
15/06/2025,S007,P027,12
15/06/2025,S007,P047,1
15/06/2025,S007,P028,7
15/06/2025,S007,P034,16
15/06/2025,S007,P009,15
15/06/2025,S007,P030,1
15/06/2025,S008,P038,8
15/06/2025,S008,P007,3
15/06/2025,S008,P029,13
15/06/2025,S008,P015,6
15/06/2025,S008,P024,3
15/06/2025,S008,P020,1
15/06/2025,S008,P023,9
15/06/2025,S008,P003,12
15/06/2025,S008,P009,10
15/06/2025,S008,P050,19
15/06/2025,S008,P004,3
15/06/2025,S008,P035,8
15/06/2025,S009,P050,1
15/06/2025,S009,P020,20
15/06/2025,S009,P015,3
15/06/2025,S009,P043,6
15/06/2025,S009,P013,11
15/06/2025,S009,P032,7
15/06/2025,S009,P033,17
15/06/2025,S009,P017,2
15/06/2025,S009,P035,14
15/06/2025,S009,P047,20
15/06/2025,S009,P007,7
15/06/2025,S010,P013,13
15/06/2025,S010,P016,16
15/06/2025,S010,P048,2
15/06/2025,S010,P042,15
15/06/2025,S010,P008,3
15/06/2025,S010,P049,2
15/06/2025,S010,P006,18
15/06/2025,S010,P023,9
15/06/2025,S010,P041,16
15/06/2025,S010,P029,19
16/06/2025,S001,P042,9
16/06/2025,S001,P018,15
16/06/2025,S001,P023,19
16/06/2025,S001,P043,19
16/06/2025,S001,P024,20
16/06/2025,S001,P030,8
16/06/2025,S001,P050,19
16/06/2025,S001,P014,9
16/06/2025,S001,P031,1
16/06/2025,S001,P027,5
16/06/2025,S001,P008,20
16/06/2025,S001,P034,20
16/06/2025,S001,P022,12
16/06/2025,S001,P007,7
16/06/2025,S001,P039,15
16/06/2025,S002,P028,18
16/06/2025,S002,P035,18
16/06/2025,S002,P048,7
16/06/2025,S002,P004,20
16/06/2025,S002,P050,13
16/06/2025,S002,P024,5
16/06/2025,S002,P023,6
16/06/2025,S002,P034,14
16/06/2025,S002,P043,8
16/06/2025,S002,P037,17
16/06/2025,S003,P022,18
16/06/2025,S003,P049,11
16/06/2025,S003,P009,1
16/06/2025,S003,P038,13
16/06/2025,S003,P033,5
16/06/2025,S003,P006,10
16/06/2025,S003,P036,17
16/06/2025,S003,P028,8
16/06/2025,S003,P010,12
16/06/2025,S003,P037,9
16/06/2025,S003,P005,11
16/06/2025,S003,P040,3
16/06/2025,S003,P046,12
16/06/2025,S003,P047,15
16/06/2025,S003,P041,13
16/06/2025,S004,P012,18
16/06/2025,S004,P011,9
16/06/2025,S004,P006,2
16/06/2025,S004,P049,4
16/06/2025,S004,P032,3
16/06/2025,S005,P010,11
16/06/2025,S005,P011,7
16/06/2025,S005,P007,8
16/06/2025,S005,P023,4
16/06/2025,S005,P031,11
16/06/2025,S005,P001,1
16/06/2025,S005,P029,15
16/06/2025,S005,P037,9
16/06/2025,S005,P027,8
16/06/2025,S005,P002,9
16/06/2025,S005,P008,18
16/06/2025,S005,P044,4
16/06/2025,S005,P020,4
16/06/2025,S006,P030,15
16/06/2025,S006,P033,9
16/06/2025,S006,P040,6
16/06/2025,S006,P038,2
16/06/2025,S006,P025,6
16/06/2025,S006,P022,8
16/06/2025,S006,P044,7
16/06/2025,S006,P028,4
16/06/2025,S006,P024,10
16/06/2025,S006,P029,14
16/06/2025,S006,P046,14
16/06/2025,S006,P032,19
16/06/2025,S006,P005,17
16/06/2025,S007,P042,8
16/06/2025,S007,P040,11
16/06/2025,S007,P031,2
16/06/2025,S007,P020,8
16/06/2025,S007,P045,20
16/06/2025,S007,P032,3
16/06/2025,S007,P003,5
16/06/2025,S007,P014,7
16/06/2025,S007,P005,4
16/06/2025,S007,P035,15
16/06/2025,S007,P037,13
16/06/2025,S007,P007,20
16/06/2025,S007,P006,4
16/06/2025,S008,P015,13
16/06/2025,S008,P014,1
16/06/2025,S008,P037,11
16/06/2025,S008,P041,11
16/06/2025,S008,P005,18
16/06/2025,S008,P008,6
16/06/2025,S008,P004,9
16/06/2025,S008,P024,11
16/06/2025,S008,P049,5
16/06/2025,S008,P002,2
16/06/2025,S008,P047,13
16/06/2025,S009,P001,20
16/06/2025,S009,P004,2
16/06/2025,S009,P012,9
16/06/2025,S009,P027,16
16/06/2025,S009,P036,15
16/06/2025,S009,P007,5
16/06/2025,S009,P022,12
16/06/2025,S010,P045,20
16/06/2025,S010,P010,18
16/06/2025,S010,P015,2
16/06/2025,S010,P027,16
16/06/2025,S010,P044,10
16/06/2025,S010,P004,17
16/06/2025,S010,P002,6
17/06/2025,S001,P032,8
17/06/2025,S001,P026,18
17/06/2025,S001,P042,12
17/06/2025,S001,P020,8
17/06/2025,S001,P021,2
17/06/2025,S001,P048,11
17/06/2025,S001,P031,6
17/06/2025,S001,P010,18
17/06/2025,S001,P037,12
17/06/2025,S001,P016,15
17/06/2025,S001,P028,13
17/06/2025,S001,P005,17
17/06/2025,S001,P035,10
17/06/2025,S002,P044,9
17/06/2025,S002,P016,7
17/06/2025,S002,P018,11
17/06/2025,S002,P027,9
17/06/2025,S002,P037,11
17/06/2025,S002,P036,15
17/06/2025,S003,P038,10
17/06/2025,S003,P022,14
17/06/2025,S003,P024,20
17/06/2025,S003,P025,10
17/06/2025,S003,P011,5
17/06/2025,S003,P021,10
17/06/2025,S003,P049,15
17/06/2025,S003,P032,2
17/06/2025,S003,P006,6
17/06/2025,S003,P050,10
17/06/2025,S003,P040,12
17/06/2025,S003,P004,2
17/06/2025,S003,P009,1
17/06/2025,S003,P014,13
17/06/2025,S003,P026,14
17/06/2025,S004,P040,10
17/06/2025,S004,P044,9
17/06/2025,S004,P014,4
17/06/2025,S004,P016,13
17/06/2025,S004,P028,9
17/06/2025,S005,P036,19
17/06/2025,S005,P007,11
17/06/2025,S005,P038,5
17/06/2025,S005,P005,7
17/06/2025,S005,P029,2
17/06/2025,S005,P017,15
17/06/2025,S006,P003,9
17/06/2025,S006,P022,15
17/06/2025,S006,P005,4
17/06/2025,S006,P014,20
17/06/2025,S006,P042,18
17/06/2025,S006,P040,10
17/06/2025,S006,P023,11
17/06/2025,S006,P029,13
17/06/2025,S006,P007,8
17/06/2025,S006,P012,18
17/06/2025,S006,P035,14
17/06/2025,S006,P017,9
17/06/2025,S007,P011,7
17/06/2025,S007,P043,14
17/06/2025,S007,P049,18
17/06/2025,S007,P025,9
17/06/2025,S007,P036,2
17/06/2025,S007,P048,5
17/06/2025,S007,P023,3
17/06/2025,S007,P038,17
17/06/2025,S007,P034,20
17/06/2025,S007,P046,19
17/06/2025,S007,P042,1
17/06/2025,S007,P044,7
17/06/2025,S008,P018,20
17/06/2025,S008,P016,6
17/06/2025,S008,P026,13
17/06/2025,S008,P001,1
17/06/2025,S008,P009,15
17/06/2025,S008,P039,4
17/06/2025,S008,P022,9
17/06/2025,S008,P049,10
17/06/2025,S008,P011,7
17/06/2025,S008,P037,18
17/06/2025,S008,P013,17
17/06/2025,S008,P029,2
17/06/2025,S008,P017,2
17/06/2025,S009,P015,19
17/06/2025,S009,P036,1
17/06/2025,S009,P012,6
17/06/2025,S009,P007,2
17/06/2025,S009,P033,12
17/06/2025,S009,P005,9
17/06/2025,S009,P006,9
17/06/2025,S010,P028,2
17/06/2025,S010,P047,15
17/06/2025,S010,P014,8
17/06/2025,S010,P024,16
17/06/2025,S010,P027,16
17/06/2025,S010,P015,2
17/06/2025,S010,P006,6
17/06/2025,S010,P002,4
17/06/2025,S010,P037,3
17/06/2025,S010,P049,10
17/06/2025,S010,P005,9
18/06/2025,S001,P016,18
18/06/2025,S001,P010,5
18/06/2025,S001,P005,7
18/06/2025,S001,P047,20
18/06/2025,S001,P024,6
18/06/2025,S001,P040,13
18/06/2025,S001,P034,13
18/06/2025,S002,P024,15
18/06/2025,S002,P027,3
18/06/2025,S002,P019,20
18/06/2025,S002,P049,2
18/06/2025,S002,P041,10
18/06/2025,S002,P044,12
18/06/2025,S002,P029,2
18/06/2025,S002,P021,18
18/06/2025,S002,P025,9
18/06/2025,S002,P040,5
18/06/2025,S002,P023,18
18/06/2025,S003,P033,11
18/06/2025,S003,P008,3
18/06/2025,S003,P027,17
18/06/2025,S003,P012,12
18/06/2025,S003,P003,8
18/06/2025,S003,P017,18
18/06/2025,S003,P042,13
18/06/2025,S003,P047,17
18/06/2025,S003,P011,17
18/06/2025,S003,P023,5
18/06/2025,S003,P050,8
18/06/2025,S003,P028,1
18/06/2025,S004,P036,7
18/06/2025,S004,P029,18
18/06/2025,S004,P016,14
18/06/2025,S004,P026,11
18/06/2025,S004,P005,10
18/06/2025,S004,P031,13
18/06/2025,S004,P021,12
18/06/2025,S004,P047,15
18/06/2025,S004,P014,16
18/06/2025,S004,P013,15
18/06/2025,S004,P050,15
18/06/2025,S004,P009,6
18/06/2025,S005,P043,10
18/06/2025,S005,P046,13
18/06/2025,S005,P001,7
18/06/2025,S005,P050,7
18/06/2025,S005,P013,7
18/06/2025,S005,P030,14
18/06/2025,S005,P018,2
18/06/2025,S005,P006,15
18/06/2025,S005,P029,18
18/06/2025,S005,P042,14
18/06/2025,S005,P026,9
18/06/2025,S005,P022,19
18/06/2025,S006,P026,10
18/06/2025,S006,P040,17
18/06/2025,S006,P003,8
18/06/2025,S006,P015,16
18/06/2025,S006,P013,19
18/06/2025,S006,P049,17
18/06/2025,S006,P011,5
18/06/2025,S006,P022,15
18/06/2025,S006,P031,9
18/06/2025,S006,P029,18
18/06/2025,S006,P024,2
18/06/2025,S006,P012,11
18/06/2025,S006,P047,15
18/06/2025,S006,P010,12
18/06/2025,S007,P037,17
18/06/2025,S007,P026,18
18/06/2025,S007,P011,16
18/06/2025,S007,P015,2
18/06/2025,S007,P040,8
18/06/2025,S007,P047,13
18/06/2025,S007,P027,14
18/06/2025,S007,P046,20
18/06/2025,S007,P017,17
18/06/2025,S007,P009,5
18/06/2025,S008,P038,17
18/06/2025,S008,P004,17
18/06/2025,S008,P008,8
18/06/2025,S008,P011,13
18/06/2025,S008,P001,7
18/06/2025,S009,P024,7
18/06/2025,S009,P025,4
18/06/2025,S009,P006,4
18/06/2025,S009,P039,2
18/06/2025,S009,P021,3
18/06/2025,S009,P014,18
18/06/2025,S009,P043,17
18/06/2025,S009,P047,10
18/06/2025,S009,P007,3
18/06/2025,S010,P033,4
18/06/2025,S010,P018,16
18/06/2025,S010,P027,8
18/06/2025,S010,P041,11
18/06/2025,S010,P026,10
18/06/2025,S010,P042,14
18/06/2025,S010,P007,13
18/06/2025,S010,P037,8
18/06/2025,S010,P008,4
18/06/2025,S010,P009,17
18/06/2025,S010,P015,4
18/06/2025,S010,P046,3
18/06/2025,S010,P025,8
18/06/2025,S010,P030,1
19/06/2025,S001,P028,17
19/06/2025,S001,P036,1
19/06/2025,S001,P011,10
19/06/2025,S001,P029,7
19/06/2025,S001,P018,10
19/06/2025,S001,P046,20
19/06/2025,S001,P042,12
19/06/2025,S001,P045,20
19/06/2025,S002,P017,11
19/06/2025,S002,P013,8
