Date,Store ID,Product ID,Quantity sold
10/05/2025,S004,P050,4
10/05/2025,S004,P032,7
10/05/2025,S004,P031,18
10/05/2025,S004,P048,5
10/05/2025,S004,P026,15
10/05/2025,S004,P002,15
10/05/2025,S004,P004,16
10/05/2025,S004,P023,13
10/05/2025,S005,P032,3
10/05/2025,S005,P042,11
10/05/2025,S005,P011,17
10/05/2025,S005,P012,13
10/05/2025,S005,P047,7
10/05/2025,S005,P029,4
10/05/2025,S005,P002,8
10/05/2025,S005,P008,15
10/05/2025,S005,P037,10
10/05/2025,S005,P049,20
10/05/2025,S005,P035,10
10/05/2025,S005,P050,1
10/05/2025,S005,P004,20
10/05/2025,S005,P045,20
10/05/2025,S005,P013,19
10/05/2025,S006,P009,16
10/05/2025,S006,P034,6
10/05/2025,S006,P045,11
10/05/2025,S006,P050,16
10/05/2025,S006,P023,3
10/05/2025,S006,P046,7
10/05/2025,S007,P050,8
10/05/2025,S007,P020,5
10/05/2025,S007,P049,4
10/05/2025,S007,P018,15
10/05/2025,S007,P043,18
10/05/2025,S007,P016,3
10/05/2025,S007,P033,19
10/05/2025,S007,P047,15
10/05/2025,S007,P040,6
10/05/2025,S007,P022,6
10/05/2025,S007,P031,18
10/05/2025,S007,P042,16
10/05/2025,S007,P041,19
10/05/2025,S007,P021,17
10/05/2025,S008,P017,9
10/05/2025,S008,P044,9
10/05/2025,S008,P001,4
10/05/2025,S008,P023,1
10/05/2025,S008,P012,8
10/05/2025,S008,P037,6
10/05/2025,S008,P033,12
10/05/2025,S008,P048,12
10/05/2025,S008,P024,17
10/05/2025,S009,P017,8
10/05/2025,S009,P008,13
10/05/2025,S009,P048,20
10/05/2025,S009,P045,17
10/05/2025,S009,P040,17
10/05/2025,S009,P012,7
10/05/2025,S009,P009,20
10/05/2025,S009,P014,19
10/05/2025,S009,P035,7
10/05/2025,S009,P019,12
10/05/2025,S009,P047,4
10/05/2025,S009,P031,8
10/05/2025,S009,P007,8
10/05/2025,S009,P011,10
10/05/2025,S009,P010,4
10/05/2025,S010,P010,12
10/05/2025,S010,P028,2
10/05/2025,S010,P004,18
10/05/2025,S010,P011,17
10/05/2025,S010,P016,7
10/05/2025,S010,P015,1
10/05/2025,S010,P044,7
10/05/2025,S010,P020,11
10/05/2025,S010,P034,20
10/05/2025,S010,P003,13
10/05/2025,S010,P029,15
10/05/2025,S010,P023,14
10/05/2025,S010,P019,17
10/05/2025,S010,P050,14
10/05/2025,S010,P022,10
11/05/2025,S001,P021,14
11/05/2025,S001,P025,12
11/05/2025,S001,P013,19
11/05/2025,S001,P031,8
11/05/2025,S001,P040,1
11/05/2025,S001,P001,10
11/05/2025,S001,P046,2
11/05/2025,S002,P034,19
11/05/2025,S002,P009,10
11/05/2025,S002,P049,11
11/05/2025,S002,P030,12
11/05/2025,S002,P048,20
11/05/2025,S002,P018,19
11/05/2025,S002,P050,13
11/05/2025,S002,P043,4
11/05/2025,S002,P012,6
11/05/2025,S002,P022,8
11/05/2025,S002,P040,12
11/05/2025,S002,P025,8
11/05/2025,S003,P025,11
11/05/2025,S003,P011,6
11/05/2025,S003,P027,6
11/05/2025,S003,P020,15
11/05/2025,S003,P006,20
11/05/2025,S003,P042,3
11/05/2025,S003,P017,20
11/05/2025,S003,P018,20
11/05/2025,S003,P026,16
11/05/2025,S003,P038,20
11/05/2025,S003,P036,1
11/05/2025,S003,P012,16
11/05/2025,S003,P005,6
11/05/2025,S004,P034,12
11/05/2025,S004,P033,10
11/05/2025,S004,P010,19
11/05/2025,S004,P050,15
11/05/2025,S004,P038,12
11/05/2025,S004,P032,4
11/05/2025,S004,P015,13
11/05/2025,S004,P021,10
11/05/2025,S004,P001,2
11/05/2025,S004,P046,9
11/05/2025,S004,P022,6
11/05/2025,S004,P040,10
11/05/2025,S004,P044,10
11/05/2025,S004,P013,4
11/05/2025,S005,P038,11
11/05/2025,S005,P015,15
11/05/2025,S005,P050,2
11/05/2025,S005,P040,19
11/05/2025,S005,P048,3
11/05/2025,S005,P028,14
11/05/2025,S005,P011,17
11/05/2025,S005,P034,5
11/05/2025,S005,P001,10
11/05/2025,S005,P024,6
11/05/2025,S006,P005,1
11/05/2025,S006,P013,12
11/05/2025,S006,P046,11
11/05/2025,S006,P042,17
11/05/2025,S006,P027,3
11/05/2025,S006,P043,4
11/05/2025,S006,P030,6
11/05/2025,S006,P018,14
11/05/2025,S006,P012,12
11/05/2025,S006,P036,15
11/05/2025,S006,P028,2
11/05/2025,S006,P001,20
11/05/2025,S007,P001,19
11/05/2025,S007,P028,16
11/05/2025,S007,P047,5
11/05/2025,S007,P036,19
11/05/2025,S007,P007,15
11/05/2025,S007,P050,5
11/05/2025,S007,P032,16
11/05/2025,S008,P029,19
11/05/2025,S008,P047,11
11/05/2025,S008,P017,5
11/05/2025,S008,P005,8
11/05/2025,S008,P026,9
11/05/2025,S008,P043,1
11/05/2025,S008,P008,20
11/05/2025,S009,P049,6
11/05/2025,S009,P047,1
11/05/2025,S009,P004,6
11/05/2025,S009,P001,17
11/05/2025,S009,P050,7
11/05/2025,S009,P048,6
11/05/2025,S009,P029,2
11/05/2025,S009,P028,1
11/05/2025,S010,P012,6
11/05/2025,S010,P004,7
11/05/2025,S010,P033,1
11/05/2025,S010,P044,15
11/05/2025,S010,P006,6
11/05/2025,S010,P050,13
11/05/2025,S010,P046,15
12/05/2025,S001,P001,10
12/05/2025,S001,P015,20
12/05/2025,S001,P036,8
12/05/2025,S001,P011,13
12/05/2025,S001,P013,14
12/05/2025,S001,P034,7
12/05/2025,S002,P048,1
12/05/2025,S002,P025,19
12/05/2025,S002,P039,13
12/05/2025,S002,P035,13
12/05/2025,S002,P041,9
12/05/2025,S002,P045,12
12/05/2025,S002,P012,8
12/05/2025,S003,P001,3
12/05/2025,S003,P049,1
12/05/2025,S003,P016,5
12/05/2025,S003,P043,14
12/05/2025,S003,P009,9
12/05/2025,S003,P032,4
12/05/2025,S003,P005,5
12/05/2025,S003,P038,4
12/05/2025,S003,P047,13
12/05/2025,S004,P027,14
12/05/2025,S004,P028,5
12/05/2025,S004,P045,8
12/05/2025,S004,P019,5
12/05/2025,S004,P040,5
12/05/2025,S004,P041,19
12/05/2025,S004,P001,1
12/05/2025,S004,P004,4
12/05/2025,S004,P016,8
12/05/2025,S004,P032,20
12/05/2025,S004,P014,16
12/05/2025,S004,P048,4
12/05/2025,S004,P035,4
12/05/2025,S004,P023,3
12/05/2025,S004,P002,17
12/05/2025,S005,P048,20
12/05/2025,S005,P013,13
12/05/2025,S005,P032,9
12/05/2025,S005,P027,11
12/05/2025,S005,P004,20
12/05/2025,S005,P041,5
12/05/2025,S005,P008,1
12/05/2025,S005,P016,6
12/05/2025,S005,P045,20
12/05/2025,S005,P031,16
12/05/2025,S005,P035,18
12/05/2025,S006,P050,3
12/05/2025,S006,P035,18
12/05/2025,S006,P011,7
12/05/2025,S006,P045,14
12/05/2025,S006,P018,18
12/05/2025,S006,P016,5
12/05/2025,S006,P033,3
12/05/2025,S006,P012,2
12/05/2025,S007,P005,7
12/05/2025,S007,P035,2
12/05/2025,S007,P032,8
12/05/2025,S007,P006,17
12/05/2025,S007,P014,20
12/05/2025,S007,P007,16
12/05/2025,S007,P047,10
12/05/2025,S008,P027,1
12/05/2025,S008,P044,9
12/05/2025,S008,P011,4
12/05/2025,S008,P025,5
12/05/2025,S008,P034,14
12/05/2025,S008,P033,9
12/05/2025,S008,P038,19
12/05/2025,S008,P007,2
12/05/2025,S009,P007,1
12/05/2025,S009,P019,8
12/05/2025,S009,P044,3
12/05/2025,S009,P025,9
12/05/2025,S009,P016,16
12/05/2025,S009,P049,6
12/05/2025,S009,P024,15
12/05/2025,S009,P001,17
12/05/2025,S009,P015,2
12/05/2025,S009,P021,4
12/05/2025,S009,P011,16
12/05/2025,S009,P013,12
12/05/2025,S009,P017,15
12/05/2025,S009,P042,1
12/05/2025,S009,P031,17
12/05/2025,S010,P008,9
12/05/2025,S010,P047,9
12/05/2025,S010,P013,19
12/05/2025,S010,P005,8
12/05/2025,S010,P006,15
12/05/2025,S010,P029,10
12/05/2025,S010,P037,3
12/05/2025,S010,P034,14
12/05/2025,S010,P036,13
13/05/2025,S001,P019,5
13/05/2025,S001,P018,2
13/05/2025,S001,P037,10
13/05/2025,S001,P010,13
13/05/2025,S001,P039,18
13/05/2025,S001,P038,15
13/05/2025,S002,P036,18
13/05/2025,S002,P030,13
13/05/2025,S002,P008,8
13/05/2025,S002,P018,1
13/05/2025,S002,P022,13
13/05/2025,S002,P035,14
13/05/2025,S002,P020,13
13/05/2025,S002,P042,13
13/05/2025,S002,P014,14
13/05/2025,S002,P019,13
13/05/2025,S003,P018,18
13/05/2025,S003,P012,7
13/05/2025,S003,P008,8
13/05/2025,S003,P043,3
13/05/2025,S003,P045,1
13/05/2025,S003,P029,17
13/05/2025,S004,P040,6
13/05/2025,S004,P023,20
13/05/2025,S004,P037,17
13/05/2025,S004,P038,1
13/05/2025,S004,P022,19
13/05/2025,S004,P034,18
13/05/2025,S004,P030,15
13/05/2025,S004,P025,9
13/05/2025,S004,P047,9
13/05/2025,S004,P039,16
13/05/2025,S004,P002,9
13/05/2025,S004,P041,1
13/05/2025,S004,P036,10
13/05/2025,S004,P016,12
13/05/2025,S005,P011,4
13/05/2025,S005,P019,4
13/05/2025,S005,P036,17
13/05/2025,S005,P015,10
13/05/2025,S005,P007,9
13/05/2025,S005,P012,18
13/05/2025,S005,P041,2
13/05/2025,S005,P009,1
13/05/2025,S005,P006,16
13/05/2025,S006,P048,5
13/05/2025,S006,P029,4
13/05/2025,S006,P025,3
13/05/2025,S006,P035,5
13/05/2025,S006,P011,18
13/05/2025,S006,P041,9
13/05/2025,S006,P005,1
13/05/2025,S006,P002,12
13/05/2025,S007,P009,13
13/05/2025,S007,P020,8
13/05/2025,S007,P021,11
13/05/2025,S007,P045,5
13/05/2025,S007,P024,10
13/05/2025,S007,P042,10
13/05/2025,S007,P012,10
13/05/2025,S007,P032,5
13/05/2025,S007,P015,14
13/05/2025,S007,P003,20
13/05/2025,S007,P046,1
13/05/2025,S007,P037,20
13/05/2025,S007,P001,6
13/05/2025,S007,P004,17
13/05/2025,S007,P006,3
13/05/2025,S008,P002,8
13/05/2025,S008,P017,20
13/05/2025,S008,P013,19
13/05/2025,S008,P044,18
13/05/2025,S008,P019,6
13/05/2025,S008,P047,3
13/05/2025,S008,P024,18
13/05/2025,S008,P010,16
13/05/2025,S008,P038,12
13/05/2025,S008,P045,15
13/05/2025,S008,P008,9
13/05/2025,S008,P029,10
13/05/2025,S008,P043,8
13/05/2025,S009,P038,20
13/05/2025,S009,P022,6
13/05/2025,S009,P026,14
13/05/2025,S009,P046,4
13/05/2025,S009,P045,1
13/05/2025,S009,P003,20
13/05/2025,S009,P024,7
13/05/2025,S009,P047,18
13/05/2025,S009,P043,18
13/05/2025,S009,P018,20
13/05/2025,S009,P013,17
13/05/2025,S009,P019,20
13/05/2025,S010,P020,6
13/05/2025,S010,P022,12
13/05/2025,S010,P011,14
13/05/2025,S010,P014,13
13/05/2025,S010,P008,13
13/05/2025,S010,P041,20
14/05/2025,S001,P043,19
14/05/2025,S001,P011,6
14/05/2025,S001,P045,8
14/05/2025,S001,P029,18
14/05/2025,S001,P002,4
14/05/2025,S001,P004,20
14/05/2025,S001,P039,16
14/05/2025,S001,P003,5
14/05/2025,S001,P050,3
14/05/2025,S001,P006,7
14/05/2025,S001,P035,18
14/05/2025,S002,P008,8
14/05/2025,S002,P010,20
14/05/2025,S002,P017,16
14/05/2025,S002,P034,3
14/05/2025,S002,P003,18
14/05/2025,S002,P012,3
14/05/2025,S002,P018,9
14/05/2025,S002,P028,14
14/05/2025,S002,P041,5
14/05/2025,S003,P011,6
14/05/2025,S003,P038,6
14/05/2025,S003,P001,13
14/05/2025,S003,P005,10
14/05/2025,S003,P049,9
14/05/2025,S003,P012,6
14/05/2025,S003,P041,19
14/05/2025,S003,P016,18
14/05/2025,S003,P044,12
14/05/2025,S003,P015,13
14/05/2025,S003,P034,10
14/05/2025,S004,P003,15
14/05/2025,S004,P026,5
14/05/2025,S004,P040,3
14/05/2025,S004,P016,7
14/05/2025,S004,P046,19
14/05/2025,S004,P037,18
14/05/2025,S004,P043,12
14/05/2025,S004,P029,20
14/05/2025,S004,P010,10
14/05/2025,S004,P006,16
14/05/2025,S004,P024,18
14/05/2025,S005,P021,6
14/05/2025,S005,P025,19
14/05/2025,S005,P013,14
14/05/2025,S005,P022,10
14/05/2025,S005,P043,4
14/05/2025,S005,P007,8
14/05/2025,S005,P027,12
14/05/2025,S005,P036,4
14/05/2025,S005,P004,10
14/05/2025,S005,P047,4
14/05/2025,S005,P039,5
14/05/2025,S005,P019,9
14/05/2025,S005,P040,5
14/05/2025,S006,P044,8
14/05/2025,S006,P001,10
14/05/2025,S006,P028,15
14/05/2025,S006,P048,10
14/05/2025,S006,P016,18
14/05/2025,S007,P012,4
14/05/2025,S007,P049,11
14/05/2025,S007,P033,17
14/05/2025,S007,P031,8
14/05/2025,S007,P003,13
14/05/2025,S007,P020,19
14/05/2025,S007,P042,2
14/05/2025,S007,P043,14
14/05/2025,S008,P019,1
14/05/2025,S008,P012,6
14/05/2025,S008,P024,16
14/05/2025,S008,P049,20
14/05/2025,S008,P007,2
14/05/2025,S008,P034,4
14/05/2025,S008,P047,16
14/05/2025,S008,P018,17
14/05/2025,S008,P044,16
14/05/2025,S009,P004,19
14/05/2025,S009,P022,3
14/05/2025,S009,P043,4
14/05/2025,S009,P009,14
14/05/2025,S009,P024,18
14/05/2025,S009,P021,19
14/05/2025,S010,P040,11
14/05/2025,S010,P048,14
14/05/2025,S010,P003,3
14/05/2025,S010,P013,15
14/05/2025,S010,P026,11
14/05/2025,S010,P049,7
14/05/2025,S010,P022,5
15/05/2025,S001,P048,20
15/05/2025,S001,P010,15
15/05/2025,S001,P019,11
15/05/2025,S001,P043,14
15/05/2025,S001,P036,9
15/05/2025,S001,P046,7
15/05/2025,S002,P039,19
15/05/2025,S002,P023,13
15/05/2025,S002,P009,1
15/05/2025,S002,P034,4
15/05/2025,S002,P045,14
15/05/2025,S002,P033,12
15/05/2025,S003,P014,4
15/05/2025,S003,P049,1
15/05/2025,S003,P024,4
15/05/2025,S003,P030,8
15/05/2025,S003,P033,4
15/05/2025,S003,P037,9
15/05/2025,S003,P029,12
15/05/2025,S003,P009,2
15/05/2025,S004,P029,1
15/05/2025,S004,P003,12
15/05/2025,S004,P026,8
15/05/2025,S004,P017,5
15/05/2025,S004,P023,13
15/05/2025,S004,P043,15
15/05/2025,S004,P011,6
15/05/2025,S004,P039,1
15/05/2025,S004,P009,10
15/05/2025,S004,P045,6
15/05/2025,S005,P029,9
15/05/2025,S005,P035,15
15/05/2025,S005,P043,16
15/05/2025,S005,P014,4
15/05/2025,S005,P049,11
15/05/2025,S005,P005,15
15/05/2025,S005,P022,4
15/05/2025,S005,P037,18
15/05/2025,S005,P023,20
15/05/2025,S005,P019,13
15/05/2025,S005,P004,4
15/05/2025,S006,P024,15
15/05/2025,S006,P012,13
15/05/2025,S006,P047,3
15/05/2025,S006,P020,17
15/05/2025,S006,P031,15
15/05/2025,S006,P013,17
15/05/2025,S006,P038,1
15/05/2025,S006,P046,8
15/05/2025,S006,P006,18
15/05/2025,S007,P033,19
15/05/2025,S007,P043,1
15/05/2025,S007,P039,1
15/05/2025,S007,P045,14
15/05/2025,S007,P038,9
15/05/2025,S007,P049,12
15/05/2025,S008,P003,9
15/05/2025,S008,P045,11
15/05/2025,S008,P016,13
15/05/2025,S008,P047,3
15/05/2025,S008,P020,13
15/05/2025,S008,P032,2
15/05/2025,S008,P005,5
15/05/2025,S008,P024,7
15/05/2025,S008,P013,15
15/05/2025,S008,P037,3
15/05/2025,S008,P040,11
15/05/2025,S008,P006,2
15/05/2025,S008,P014,17
15/05/2025,S009,P009,14
15/05/2025,S009,P003,7
15/05/2025,S009,P025,4
15/05/2025,S009,P019,1
15/05/2025,S009,P029,9
15/05/2025,S009,P008,2
15/05/2025,S009,P050,6
15/05/2025,S009,P049,15
15/05/2025,S009,P006,18
15/05/2025,S009,P034,9
15/05/2025,S010,P009,13
15/05/2025,S010,P020,3
15/05/2025,S010,P035,15
15/05/2025,S010,P024,1
15/05/2025,S010,P047,1
15/05/2025,S010,P003,6
15/05/2025,S010,P016,20
15/05/2025,S010,P031,13
15/05/2025,S010,P033,15
15/05/2025,S010,P008,20
15/05/2025,S010,P032,2
15/05/2025,S010,P026,5
15/05/2025,S010,P014,17
15/05/2025,S010,P027,1
16/05/2025,S001,P002,16
16/05/2025,S001,P048,11
16/05/2025,S001,P007,14
16/05/2025,S001,P014,17
16/05/2025,S001,P046,13
16/05/2025,S001,P024,13
16/05/2025,S001,P005,4
16/05/2025,S001,P015,11
16/05/2025,S002,P002,11
16/05/2025,S002,P046,14
16/05/2025,S002,P027,11
16/05/2025,S002,P022,5
16/05/2025,S002,P038,14
16/05/2025,S002,P029,5
16/05/2025,S002,P015,16
16/05/2025,S002,P018,8
16/05/2025,S002,P041,9
16/05/2025,S002,P039,13
16/05/2025,S002,P019,13
16/05/2025,S002,P010,13
16/05/2025,S002,P040,9
16/05/2025,S002,P033,13
16/05/2025,S002,P003,15
16/05/2025,S003,P004,3
16/05/2025,S003,P018,4
16/05/2025,S003,P039,10
16/05/2025,S003,P035,15
16/05/2025,S003,P041,11
16/05/2025,S003,P021,16
16/05/2025,S003,P038,5
16/05/2025,S003,P012,20
16/05/2025,S003,P032,1
16/05/2025,S003,P029,15
16/05/2025,S003,P033,10
16/05/2025,S003,P026,9
16/05/2025,S004,P006,13
16/05/2025,S004,P009,4
16/05/2025,S004,P048,11
16/05/2025,S004,P023,7
16/05/2025,S004,P025,19
16/05/2025,S004,P015,11
16/05/2025,S004,P007,4
16/05/2025,S004,P041,2
16/05/2025,S004,P008,6
16/05/2025,S004,P026,1
16/05/2025,S005,P034,9
16/05/2025,S005,P010,7
16/05/2025,S005,P023,3
16/05/2025,S005,P026,13
16/05/2025,S005,P041,2
16/05/2025,S005,P028,3
16/05/2025,S005,P040,5
16/05/2025,S005,P014,19
16/05/2025,S005,P019,16
16/05/2025,S005,P006,8
16/05/2025,S006,P009,13
16/05/2025,S006,P025,6
16/05/2025,S006,P024,4
16/05/2025,S006,P027,13
16/05/2025,S006,P041,8
16/05/2025,S006,P018,15
16/05/2025,S006,P046,4
16/05/2025,S006,P011,19
16/05/2025,S006,P037,18
16/05/2025,S006,P032,10
16/05/2025,S006,P022,10
16/05/2025,S006,P012,3
16/05/2025,S006,P039,14
16/05/2025,S007,P009,9
16/05/2025,S007,P021,8
16/05/2025,S007,P036,17
16/05/2025,S007,P024,8
16/05/2025,S007,P001,11
16/05/2025,S007,P040,2
16/05/2025,S007,P012,11
16/05/2025,S008,P015,2
16/05/2025,S008,P047,3
16/05/2025,S008,P008,11
16/05/2025,S008,P004,17
16/05/2025,S008,P037,8
16/05/2025,S008,P005,4
16/05/2025,S009,P019,8
16/05/2025,S009,P025,6
16/05/2025,S009,P016,1
16/05/2025,S009,P032,16
16/05/2025,S009,P009,14
16/05/2025,S009,P031,4
16/05/2025,S009,P048,10
16/05/2025,S009,P041,5
16/05/2025,S009,P015,9
16/05/2025,S009,P018,5
16/05/2025,S009,P014,7
16/05/2025,S009,P045,2
16/05/2025,S010,P004,14
16/05/2025,S010,P044,14
16/05/2025,S010,P025,10
16/05/2025,S010,P037,15
16/05/2025,S010,P002,19
16/05/2025,S010,P038,2
16/05/2025,S010,P034,2
17/05/2025,S001,P024,4
17/05/2025,S001,P005,15
17/05/2025,S001,P036,5
17/05/2025,S001,P037,1
17/05/2025,S001,P035,3
17/05/2025,S001,P043,9
17/05/2025,S001,P028,8
17/05/2025,S001,P013,11
17/05/2025,S002,P001,13
17/05/2025,S002,P016,6
17/05/2025,S002,P008,11
17/05/2025,S002,P047,19
17/05/2025,S002,P035,10
17/05/2025,S002,P003,3
17/05/2025,S002,P024,14
17/05/2025,S002,P006,20
17/05/2025,S002,P027,8
17/05/2025,S002,P007,3
17/05/2025,S002,P045,15
17/05/2025,S002,P019,3
17/05/2025,S002,P032,18
17/05/2025,S002,P048,19
17/05/2025,S003,P040,6
17/05/2025,S003,P031,3
17/05/2025,S003,P035,15
17/05/2025,S003,P023,11
17/05/2025,S003,P002,15
17/05/2025,S003,P010,18
17/05/2025,S003,P029,3
17/05/2025,S003,P008,20
17/05/2025,S003,P050,2
17/05/2025,S003,P019,13
17/05/2025,S003,P042,15
17/05/2025,S003,P021,19
17/05/2025,S003,P039,10
17/05/2025,S003,P044,2
17/05/2025,S004,P048,18
17/05/2025,S004,P012,4
17/05/2025,S004,P002,8
17/05/2025,S004,P014,15
17/05/2025,S004,P040,19
17/05/2025,S004,P020,8
17/05/2025,S004,P046,6
17/05/2025,S004,P001,19
17/05/2025,S005,P010,19
17/05/2025,S005,P045,11
17/05/2025,S005,P039,8
17/05/2025,S005,P002,10
17/05/2025,S005,P019,18
17/05/2025,S005,P026,10
17/05/2025,S005,P015,14
17/05/2025,S005,P028,4
17/05/2025,S005,P009,19
17/05/2025,S006,P021,19
17/05/2025,S006,P027,20
17/05/2025,S006,P047,16
17/05/2025,S006,P043,4
17/05/2025,S006,P013,10
17/05/2025,S007,P018,4
17/05/2025,S007,P033,10
17/05/2025,S007,P043,15
17/05/2025,S007,P019,10
17/05/2025,S007,P022,18
17/05/2025,S007,P047,20
17/05/2025,S007,P005,4
17/05/2025,S007,P046,1
17/05/2025,S007,P048,18
17/05/2025,S007,P035,19
17/05/2025,S007,P041,14
17/05/2025,S007,P038,13
17/05/2025,S007,P021,8
17/05/2025,S008,P020,12
17/05/2025,S008,P046,3
17/05/2025,S008,P036,9
17/05/2025,S008,P038,19
17/05/2025,S008,P041,11
17/05/2025,S008,P024,9
17/05/2025,S008,P043,10
17/05/2025,S008,P028,12
17/05/2025,S008,P005,18
17/05/2025,S009,P039,14
17/05/2025,S009,P020,18
17/05/2025,S009,P017,5
17/05/2025,S009,P041,2
17/05/2025,S009,P047,15
17/05/2025,S010,P038,12
17/05/2025,S010,P027,18
17/05/2025,S010,P006,17
17/05/2025,S010,P003,10
17/05/2025,S010,P046,16
17/05/2025,S010,P043,20
17/05/2025,S010,P004,18
17/05/2025,S010,P030,3
17/05/2025,S010,P019,18
17/05/2025,S010,P024,10
18/05/2025,S001,P035,11
18/05/2025,S001,P018,9
18/05/2025,S001,P039,8
18/05/2025,S001,P006,11
18/05/2025,S001,P008,13
18/05/2025,S001,P016,3
18/05/2025,S002,P023,15
18/05/2025,S002,P037,8
18/05/2025,S002,P033,20
18/05/2025,S002,P034,19
18/05/2025,S002,P035,4
18/05/2025,S003,P012,14
18/05/2025,S003,P006,1
18/05/2025,S003,P008,3
18/05/2025,S003,P003,16
18/05/2025,S003,P029,1
18/05/2025,S003,P011,4
18/05/2025,S003,P025,14
18/05/2025,S003,P022,8
18/05/2025,S003,P034,19
18/05/2025,S004,P035,15
18/05/2025,S004,P046,9
18/05/2025,S004,P033,10
18/05/2025,S004,P007,9
18/05/2025,S004,P032,2
18/05/2025,S004,P028,10
18/05/2025,S005,P020,19
18/05/2025,S005,P049,12
18/05/2025,S005,P013,11
18/05/2025,S005,P046,13
18/05/2025,S005,P026,12
18/05/2025,S005,P002,17
18/05/2025,S005,P003,1
18/05/2025,S006,P018,19
18/05/2025,S006,P044,5
18/05/2025,S006,P008,7
18/05/2025,S006,P026,2
18/05/2025,S006,P032,6
18/05/2025,S006,P035,10
18/05/2025,S006,P001,18
18/05/2025,S006,P034,19
18/05/2025,S006,P033,19
18/05/2025,S006,P024,1
18/05/2025,S006,P042,16
18/05/2025,S006,P022,3
18/05/2025,S006,P050,10
18/05/2025,S006,P037,9
18/05/2025,S007,P028,15
18/05/2025,S007,P044,5
18/05/2025,S007,P005,15
18/05/2025,S007,P036,7
18/05/2025,S007,P047,8
18/05/2025,S007,P007,8
18/05/2025,S007,P026,11
18/05/2025,S007,P016,6
18/05/2025,S007,P041,10
18/05/2025,S007,P039,12
18/05/2025,S007,P049,20
18/05/2025,S007,P003,19
18/05/2025,S008,P049,5
18/05/2025,S008,P042,19
18/05/2025,S008,P023,13
18/05/2025,S008,P008,6
18/05/2025,S008,P016,7
18/05/2025,S008,P010,11
18/05/2025,S008,P034,19
18/05/2025,S008,P045,6
18/05/2025,S009,P016,6
18/05/2025,S009,P020,15
18/05/2025,S009,P043,10
18/05/2025,S009,P038,2
18/05/2025,S009,P006,15
18/05/2025,S009,P019,15
18/05/2025,S009,P025,3
18/05/2025,S010,P043,8
18/05/2025,S010,P018,4
18/05/2025,S010,P029,7
18/05/2025,S010,P019,6
18/05/2025,S010,P011,12
18/05/2025,S010,P016,9
18/05/2025,S010,P028,13
18/05/2025,S010,P044,8
18/05/2025,S010,P001,8
18/05/2025,S010,P037,15
18/05/2025,S010,P040,15
18/05/2025,S010,P020,9
18/05/2025,S010,P048,2
18/05/2025,S010,P034,16
18/05/2025,S010,P008,16
19/05/2025,S001,P008,5
19/05/2025,S001,P015,3
19/05/2025,S001,P018,1
19/05/2025,S001,P025,5
19/05/2025,S001,P046,3
19/05/2025,S001,P017,5
19/05/2025,S001,P039,13
19/05/2025,S002,P001,6
19/05/2025,S002,P004,13
19/05/2025,S002,P022,13
19/05/2025,S002,P050,10
19/05/2025,S002,P037,15
19/05/2025,S002,P033,15
19/05/2025,S002,P012,6
19/05/2025,S002,P024,8
19/05/2025,S002,P013,17
19/05/2025,S002,P019,18
19/05/2025,S002,P049,14
19/05/2025,S003,P039,13
19/05/2025,S003,P004,7
19/05/2025,S003,P030,3
19/05/2025,S003,P015,2
19/05/2025,S003,P029,14
19/05/2025,S003,P025,15
19/05/2025,S003,P017,18
19/05/2025,S003,P037,5
19/05/2025,S003,P027,1
19/05/2025,S003,P040,11
19/05/2025,S004,P011,17
19/05/2025,S004,P008,15
19/05/2025,S004,P003,17
19/05/2025,S004,P012,4
19/05/2025,S004,P041,13
19/05/2025,S004,P038,12
19/05/2025,S004,P048,6
19/05/2025,S004,P039,17
19/05/2025,S004,P001,1
19/05/2025,S004,P045,12
19/05/2025,S004,P031,11
19/05/2025,S004,P033,17
19/05/2025,S004,P028,19
19/05/2025,S004,P043,16
19/05/2025,S004,P017,20
19/05/2025,S005,P006,16
19/05/2025,S005,P015,9
19/05/2025,S005,P026,1
19/05/2025,S005,P011,1
19/05/2025,S005,P029,18
19/05/2025,S005,P030,8
19/05/2025,S005,P013,1
19/05/2025,S005,P024,11
19/05/2025,S006,P039,7
19/05/2025,S006,P008,12
19/05/2025,S006,P037,12
19/05/2025,S006,P032,13
19/05/2025,S006,P048,1
19/05/2025,S006,P043,13
19/05/2025,S006,P020,7
19/05/2025,S006,P002,14
19/05/2025,S006,P019,7
19/05/2025,S006,P046,15
19/05/2025,S006,P011,18
19/05/2025,S006,P045,19
19/05/2025,S006,P005,11
19/05/2025,S006,P029,20
19/05/2025,S007,P005,9
19/05/2025,S007,P020,1
19/05/2025,S007,P015,13
19/05/2025,S007,P035,8
19/05/2025,S007,P032,10
19/05/2025,S007,P009,12
19/05/2025,S007,P045,18
19/05/2025,S007,P011,11
19/05/2025,S007,P033,9
19/05/2025,S007,P046,17
19/05/2025,S008,P034,16
19/05/2025,S008,P036,17
19/05/2025,S008,P021,20
19/05/2025,S008,P049,15
19/05/2025,S008,P012,6
19/05/2025,S008,P026,15
19/05/2025,S009,P041,9
19/05/2025,S009,P035,11
19/05/2025,S009,P034,14
19/05/2025,S009,P016,19
19/05/2025,S009,P011,5
19/05/2025,S009,P010,17
19/05/2025,S009,P027,9
19/05/2025,S009,P003,16
19/05/2025,S010,P041,11
19/05/2025,S010,P037,10
19/05/2025,S010,P039,12
